,dt,o,h,l,c
10572,2020-08-08 06:00:00,11610.18172659,11617.62229955,11594.82796024,11611.76626028
10573,2020-08-08 06:30:00,11611.76626027,11611.76626028,11589.94202818,11592.98685836
10574,2020-08-08 07:00:00,11592.98685836,11622.19817161,11587.32635717,11613.30525456
10575,2020-08-08 07:30:00,11613.30525456,11618.30525455,11580.87955376,11583.95273705
10576,2020-08-08 08:00:00,11583.95273705,11603.72946627,11575.1322395,11575.1322395
10577,2020-08-08 08:30:00,11573.13761658,11589.10223923,11565.00000001,11581.16668243
10578,2020-08-08 09:00:00,11581.16668243,11646.30352795,11580.61568564,11643.19063762
10579,2020-08-08 09:30:00,11644.90187889,11745.00000001,11644.90187889,11739.75333892
10580,2020-08-08 10:00:00,11740.78538901,11769.34559945,11720.96133188,11767.4790352
10581,2020-08-08 10:30:00,11767.47903517,11788.745675,11735.75262391,11735.75262392
10582,2020-08-08 11:00:00,11740.95525612,11789.34559945,11738.61894919,11755.18252155
10583,2020-08-08 11:30:00,11755.18252151,11775.60825713,11736.66578134,11773.0
10584,2020-08-08 12:00:00,11773.0,11800.0,11764.7966549,11769.23210044
10585,2020-08-08 12:30:00,11769.23210044,11778.60622337,11750.46830009,11769.10903104
10586,2020-08-08 13:00:00,11769.10903104,11772.41139635,11722.27552158,11746.99754245
10587,2020-08-08 13:30:00,11743.4435846,11770.37758944,11724.1559052,11747.20334563
10588,2020-08-08 14:00:00,11747.20334563,11759.20901033,11707.48700002,11740.36461047
10589,2020-08-08 14:30:00,11741.25447825,11746.0172959,11719.89184125,11731.04951645
10590,2020-08-08 15:00:00,11731.04824571,11777.18857642,11731.04824571,11771.13039653
10591,2020-08-08 15:30:00,11771.50442548,11772.09300609,11734.4,11734.42985
10592,2020-08-08 16:00:00,11738.74412098,11756.16544833,11600.88353198,11655.31948965
10593,2020-08-08 16:30:00,11655.31948965,11686.09715194,11611.0,11676.49248249
10594,2020-08-08 17:00:00,11682.92813759,11682.92813759,11633.07482191,11665.51364172
10595,2020-08-08 17:30:00,11667.74372444,11708.30820839,11663.01367797,11708.2917626
10596,2020-08-08 18:00:00,11707.69907925,11707.69907925,11671.00438362,11680.99904883
10597,2020-08-08 18:30:00,11680.99904884,11693.48482688,11650.41550178,11680.76601324
10598,2020-08-08 19:00:00,11680.76601325,11690.21672602,11654.0,11668.24759754
10599,2020-08-08 19:30:00,11667.83214022,11718.08429418,11660.1919706,11712.1916635
10600,2020-08-08 20:00:00,11703.58631787,11712.04504189,11673.5903424,11676.68388305
10601,2020-08-08 20:30:00,11676.68388305,11714.11158515,11669.00000001,11706.80022001
10602,2020-08-08 21:00:00,11706.80022,11759.3001111,11706.80022,11744.71764182
10603,2020-08-08 21:30:00,11744.71764181,11774.19999998,11737.78829998,11757.1
10604,2020-08-08 22:00:00,11757.1,11765.0,11725.95357143,11765.0
10605,2020-08-08 22:30:00,11764.99999999,11764.99999999,11717.63920002,11738.35726896
10606,2020-08-08 23:00:00,11738.35726899,11750.0,11678.2343,11739.50602636
10607,2020-08-08 23:30:00,11739.50602636,11760.46400571,11713.75152676,11760.4640057
10608,2020-08-09 00:00:00,11756.65797017,11784.74067498,11736.80409378,11784.74067497
10609,2020-08-09 00:30:00,11786.43130661,11790.0,11754.8745,11754.87450001
10610,2020-08-09 01:00:00,11754.34078018,11756.94828973,11695.56460001,11719.46459997
10611,2020-08-09 01:30:00,11719.46463183,11729.14564609,11675.53899259,11699.78287303
10612,2020-08-09 02:00:00,11693.13042673,11727.81283515,11693.13042673,11718.29625463
10613,2020-08-09 02:30:00,11715.36833528,11724.48237984,11685.69578885,11710.26536024
10614,2020-08-09 03:00:00,11705.35930414,11752.0,11705.35930414,11752.0
10615,2020-08-09 03:30:00,11755.16062457,11769.07023002,11729.40834116,11729.40834116
10616,2020-08-09 04:00:00,11728.76799984,11737.04919044,11685.49823148,11686.69522139
10617,2020-08-09 04:30:00,11688.91650526,11712.42199034,11680.6234222,11688.13704593
10618,2020-08-09 05:00:00,11693.23782899,11714.64567706,11686.86707699,11688.16203597
10619,2020-08-09 05:30:00,11685.31776466,11698.44501448,11637.65632013,11641.38890655
10620,2020-08-09 06:00:00,11640.80698158,11678.14147354,11635.99116509,11677.54674202
10621,2020-08-09 06:30:00,11677.54674202,11693.13679756,11654.13002047,11656.29753948
10622,2020-08-09 07:00:00,11656.29753948,11704.07040147,11656.29753947,11689.86235986
10623,2020-08-09 07:30:00,11689.86235985,11698.40576475,11677.3020526,11696.0
10624,2020-08-09 08:00:00,11695.00000001,11712.63314136,11680.0,11680.0
10625,2020-08-09 08:30:00,11680.0,11680.00000001,11661.43468674,11680.00000001
10626,2020-08-09 09:00:00,11684.415875,11705.0,11682.43659794,11693.19851276
10627,2020-08-09 09:30:00,11693.19851276,11693.19851276,11615.58090496,11648.88764222
10628,2020-08-09 10:00:00,11648.88764222,11664.5819588,11627.98509651,11660.57946704
10629,2020-08-09 10:30:00,11660.57946703,11669.77096562,11652.58273175,11669.18749882
10630,2020-08-09 11:00:00,11669.18749881,11696.94107503,11665.2,11695.51532329
10631,2020-08-09 11:30:00,11695.51532328,11702.80000003,11680.05132803,11681.13105322
10632,2020-08-09 12:00:00,11681.13105322,11682.74762145,11641.91337118,11641.91337119
10633,2020-08-09 12:30:00,11641.91337118,11661.56913872,11632.5832,11652.41738148
10634,2020-08-09 13:00:00,11652.41738148,11677.62210149,11615.00000003,11660.8463959
10635,2020-08-09 13:30:00,11660.8463959,11662.4169284,11601.00000001,11614.58252728
10636,2020-08-09 14:00:00,11614.58252727,11629.64240053,11529.62428794,11599.18233668
10637,2020-08-09 14:30:00,11599.18233666,11614.36523655,11560.12661687,11570.37092617
10638,2020-08-09 15:00:00,11570.41746089,11592.32249555,11543.17163658,11575.91547867
10639,2020-08-09 15:30:00,11575.91547867,11597.27813715,11566.79105267,11566.79105267
10640,2020-08-09 16:00:00,11566.79105266,11631.09108762,11566.79105266,11628.0
10641,2020-08-09 16:30:00,11628.0,11630.0,11564.01960933,11583.67413734
10642,2020-08-09 17:00:00,11583.67413734,11600.59071129,11554.22,11599.57191876
10643,2020-08-09 17:30:00,11599.58652269,11599.58652269,11510.00000001,11531.00000001
10644,2020-08-09 18:00:00,11531.00000001,11581.96056435,11523.34673051,11581.47148541
10645,2020-08-09 18:30:00,11581.47148542,11644.01179312,11566.31708619,11635.77404343
10646,2020-08-09 19:00:00,11635.77404344,11650.37000394,11628.72897329,11650.32991442
10647,2020-08-09 19:30:00,11650.37000394,11655.31948964,11623.24990813,11628.09036538
10648,2020-08-09 20:00:00,11628.09036539,11657.75005348,11628.09036538,11652.48292834
10649,2020-08-09 20:30:00,11649.96428982,11675.11,11644.08713591,11665.56237206
10650,2020-08-09 21:00:00,11665.56237207,11682.40745189,11637.88924761,11637.88924761
10651,2020-08-09 21:30:00,11637.88732426,11648.37426564,11626.29275689,11646.99999998
10652,2020-08-09 22:00:00,11646.99999999,11692.42039992,11642.45207847,11684.5856062
10653,2020-08-09 22:30:00,11686.0,11687.78591846,11653.47054188,11684.11636529
10654,2020-08-09 23:00:00,11684.11636529,11691.99271117,11670.43285059,11681.65077942
10655,2020-08-09 23:30:00,11681.65077942,11684.98176214,11652.66693327,11681.37925957
10656,2020-08-10 00:00:00,11682.20664789,11749.59333039,11682.20664789,11748.44964158
10657,2020-08-10 00:30:00,11749.59333039,11758.62180345,11726.3612333,11739.4073431
10658,2020-08-10 01:00:00,11739.40734311,11774.66792687,11739.4073431,11747.30283088
10659,2020-08-10 01:30:00,11753.60445277,11845.32095525,11739.42648938,11844.60575824
10660,2020-08-10 02:00:00,11841.99021096,12000.0,11841.99021096,11970.80419513
10661,2020-08-10 02:30:00,11973.01340333,12052.55522724,11935.1474,11984.84006941
10662,2020-08-10 03:00:00,11988.92706329,12043.05286399,11961.0,12033.8788707
10663,2020-08-10 03:30:00,12033.20556021,12042.71815194,11983.16284884,12001.0
10664,2020-08-10 04:00:00,12002.15722555,12040.39800142,11967.82211485,11998.28245316
10665,2020-08-10 04:30:00,11999.59065155,12016.68689999,11955.88410323,11972.33761346
10666,2020-08-10 05:00:00,11970.25835591,11985.71980174,11928.3793975,11928.3793975
10667,2020-08-10 05:30:00,11933.74380898,11967.06725494,11921.47554326,11948.39747556
10668,2020-08-10 06:00:00,11948.39747557,11979.02,11946.26707303,11946.26707303
10669,2020-08-10 06:30:00,11946.26707304,11980.51426861,11933.85580977,11978.86454015
10670,2020-08-10 07:00:00,11979.46351691,11993.25315647,11963.68823005,11974.13803645
10671,2020-08-10 07:30:00,11974.13803645,11978.0668152,11938.8009078,11958.73985493
10672,2020-08-10 08:00:00,11960.8242954,11991.73674779,11946.48570831,11991.73674779
10673,2020-08-10 08:30:00,11991.73674779,11996.73674779,11961.4892573,11971.795589
10674,2020-08-10 09:00:00,11973.58555778,11983.95791881,11950.0,11969.77268338
10675,2020-08-10 09:30:00,11970.73336066,11982.22654718,11950.0,11965.44863926
10676,2020-08-10 10:00:00,11965.44863926,11996.13703589,11600.0,11600.0
10677,2020-08-10 10:30:00,11617.90965189,11721.61096779,11506.0,11684.50710688
10678,2020-08-10 11:00:00,11684.68819186,11733.15617975,11684.68819186,11732.56954557
10679,2020-08-10 11:30:00,11728.99909822,11745.7812037,11710.41033485,11731.68594761
10680,2020-08-10 12:00:00,11729.96255011,11800.49291651,11709.57108964,11798.19570625
10681,2020-08-10 12:30:00,11798.78567347,11921.03180292,11788.94760885,11877.52600864
10682,2020-08-10 13:00:00,11871.4127932,11909.8087,11857.02703484,11886.43038829
10683,2020-08-10 13:30:00,11884.75153053,11930.28176107,11871.01448858,11928.45666219
10684,2020-08-10 14:00:00,11925.87586998,11956.47745904,11889.1963928,11956.47745904
10685,2020-08-10 14:30:00,11957.36689431,11965.19408432,11887.13940103,11890.0
10686,2020-08-10 15:00:00,11887.98822587,11930.2823945,11871.01448858,11916.71081814
10687,2020-08-10 15:30:00,11923.91763859,11923.91763859,11820.00976573,11919.02355948
10688,2020-08-10 16:00:00,11919.02355948,11944.44525589,11850.00000001,11880.00000003
10689,2020-08-10 16:30:00,11885.42203923,11893.32682873,11831.0,11870.46234966
10690,2020-08-10 17:00:00,11880.50599029,11880.50599029,11831.00583751,11867.82723552
10691,2020-08-10 17:30:00,11858.90729252,11892.43576492,11846.62460868,11883.36337602
10692,2020-08-10 18:00:00,11882.22038722,11900.0,11868.12381513,11878.72244411
10693,2020-08-10 18:30:00,11874.99876453,11895.14819121,11864.83947127,11875.60347971
10694,2020-08-10 19:00:00,11874.41591997,11891.11102501,11853.05605153,11873.19795385
10695,2020-08-10 19:30:00,11860.0,11881.24411956,11817.651,11865.0619222
10696,2020-08-10 20:00:00,11862.82498539,11881.24402005,11843.10276092,11849.56638063
10697,2020-08-10 20:30:00,11847.58698292,11856.99996997,11779.97000002,11855.76167203
10698,2020-08-10 21:00:00,11851.7856159,11851.92589,11794.13343531,11807.29182686
10699,2020-08-10 21:30:00,11806.46969815,11833.0,11797.22000005,11833.0
10700,2020-08-10 22:00:00,11833.0,11836.40885183,11763.8308,11811.19482019
10701,2020-08-10 22:30:00,11810.60539016,11828.48423188,11800.66919885,11819.29833275
10702,2020-08-10 23:00:00,11819.29833274,11859.40705609,11800.17016403,11859.40705609
10703,2020-08-10 23:30:00,11859.40705609,11890.0,11844.30955028,11889.99999999
10704,2020-08-11 00:00:00,11889.99999999,11908.41395812,11858.87280095,11882.32319936
10705,2020-08-11 00:30:00,11886.57979328,11890.57893495,11854.80724539,11872.36057803
10706,2020-08-11 01:00:00,11872.99603796,11900.0,11852.56831823,11894.0
10707,2020-08-11 01:30:00,11894.00000001,11932.19490353,11894.00000001,11925.281744
10708,2020-08-11 02:00:00,11928.29999998,11932.19490353,11878.3241764,11897.82375509
10709,2020-08-11 02:30:00,11900.45595274,11904.4877244,11859.61155473,11859.61155473
10710,2020-08-11 03:00:00,11856.51710233,11875.05221114,11836.51710232,11850.94220138
10711,2020-08-11 03:30:00,11846.03347756,11854.71960893,11815.54592283,11830.98546575
10712,2020-08-11 04:00:00,11830.3,11858.62444317,11830.0,11843.02199599
10713,2020-08-11 04:30:00,11842.37049944,11845.64219203,11805.54391843,11826.21701664
10714,2020-08-11 05:00:00,11826.21701663,11848.70091021,11807.37197125,11845.05696789
10715,2020-08-11 05:30:00,11843.2671721,11855.8793094,11838.6,11855.8793094
10716,2020-08-11 06:00:00,11855.8793094,11855.8793094,11751.0000001,11782.0941
10717,2020-08-11 06:30:00,11780.81623752,11792.18593447,11720.0,11750.83077496
10718,2020-08-11 07:00:00,11750.83077497,11780.38612389,11716.07019342,11747.87486471
10719,2020-08-11 07:30:00,11747.8748647,11761.24539998,11705.0,11748.18297249
10720,2020-08-11 08:00:00,11748.18297249,11768.0624427,11721.85044874,11731.00516148
10721,2020-08-11 08:30:00,11729.61729683,11742.46999999,11701.00000003,11715.64149999
10722,2020-08-11 09:00:00,11714.82097851,11764.04195027,11692.71875695,11743.72658616
10723,2020-08-11 09:30:00,11743.72658615,11753.72181687,11696.10000001,11696.10000001
10724,2020-08-11 10:00:00,11696.10000001,11714.78759999,11645.80456174,11712.44519824
10725,2020-08-11 10:30:00,11712.44519823,11744.04528389,11689.55229404,11728.27953139
10726,2020-08-11 11:00:00,11727.98639201,11748.73472404,11711.3607,11737.13268746
10727,2020-08-11 11:30:00,11737.13268746,11744.05303362,11709.8913,11732.75291876
10728,2020-08-11 12:00:00,11736.90677493,11736.90677493,11675.34770003,11682.23539723
10729,2020-08-11 12:30:00,11682.23539722,11696.2407965,11630.0,11660.71956457
10730,2020-08-11 13:00:00,11660.71956457,11668.58960211,11581.17483508,11581.17483508
10731,2020-08-11 13:30:00,11581.17483507,11654.73684484,11568.0,11646.63695704
10732,2020-08-11 14:00:00,11646.63695705,11650.97542029,11544.77337999,11596.63166697
10733,2020-08-11 14:30:00,11597.21145336,11604.05015061,11530.2595,11573.0606119
10734,2020-08-11 15:00:00,11573.06061191,11575.44398258,11389.99999999,11548.20514399
10735,2020-08-11 15:30:00,11540.0,11560.92501311,11487.22138197,11487.22138198
10736,2020-08-11 16:00:00,11486.64701939,11501.90504148,11293.0,11432.5223312
10737,2020-08-11 16:30:00,11432.52233121,11438.27832164,11353.153,11431.5981918
10738,2020-08-11 17:00:00,11427.52108333,11434.92249429,11372.53298967,11410.0
10739,2020-08-11 17:30:00,11409.99999999,11552.03153838,11408.17583104,11496.3001732
10740,2020-08-11 18:00:00,11498.89718731,11498.89718731,11454.6403894,11460.85017896
10741,2020-08-11 18:30:00,11462.31622402,11466.25198403,11415.18662222,11450.38090643
10742,2020-08-11 19:00:00,11452.29947926,11482.6453917,11394.6173,11407.58947572
10743,2020-08-11 19:30:00,11411.83650501,11435.09099335,11392.55099566,11397.32867313
10744,2020-08-11 20:00:00,11389.98420025,11389.98420025,11214.0,11267.56081809
10745,2020-08-11 20:30:00,11266.64988737,11331.30129974,11142.58823775,11218.0
10746,2020-08-11 21:00:00,11218.0,11281.06408214,11133.92294077,11260.6659426
10747,2020-08-11 21:30:00,11258.85307944,11365.42558685,11258.85307944,11302.00010001
10748,2020-08-11 22:00:00,11302.0001,11373.982,11273.6336,11367.65806008
10749,2020-08-11 22:30:00,11365.54777252,11368.35363803,11292.3739,11351.42108577
10750,2020-08-11 23:00:00,11351.98870037,11391.11246134,11337.55131563,11386.5569275
10751,2020-08-11 23:30:00,11392.891677,11423.38869548,11378.0,11395.54
10752,2020-08-12 00:00:00,11395.54000001,11415.87759996,11361.57954995,11361.89091773
10753,2020-08-12 00:30:00,11360.27034001,11381.94750611,11308.5523,11333.56345433
10754,2020-08-12 01:00:00,11333.56345433,11392.77520912,11333.56345433,11388.34269159
10755,2020-08-12 01:30:00,11391.13798608,11391.13798608,11342.81522466,11353.37005666
10756,2020-08-12 02:00:00,11353.37005667,11358.49846982,11227.39227088,11262.40442511
10757,2020-08-12 02:30:00,11262.40443164,11294.1754571,11240.41246249,11243.10365819
10758,2020-08-12 03:00:00,11247.26894867,11307.83599486,11238.74648698,11294.15764318
10759,2020-08-12 03:30:00,11294.15764317,11379.53540851,11270.51690548,11379.53540851
10760,2020-08-12 04:00:00,11380.0,11397.98104707,11328.02401462,11328.02401463
10761,2020-08-12 04:30:00,11325.48912806,11330.54036025,11308.34902362,11311.24681952
10762,2020-08-12 05:00:00,11314.84284378,11347.00212917,11267.50750204,11279.53675704
10763,2020-08-12 05:30:00,11281.01542868,11296.01415597,11262.36310002,11269.60331767
10764,2020-08-12 06:00:00,11264.16742861,11318.68033538,11166.11338971,11305.55794633
10765,2020-08-12 06:30:00,11308.08258149,11366.39569999,11308.08258149,11338.60795042
10766,2020-08-12 07:00:00,11334.64023884,11380.0,11316.97472514,11373.34300975
10767,2020-08-12 07:30:00,11373.34300975,11475.60229996,11353.62551336,11448.0
10768,2020-08-12 08:00:00,11448.00000002,11478.5648657,11425.12184711,11469.67267074
10769,2020-08-12 08:30:00,11469.67267075,11486.42569043,11425.69316087,11430.84309338
10770,2020-08-12 09:00:00,11430.84310336,11469.65257025,11430.84310336,11466.20841789
10771,2020-08-12 09:30:00,11463.0,11505.53676902,11448.3656199,11477.42390829
10772,2020-08-12 10:00:00,11482.4769482,11529.94502337,11458.61871243,11529.94502337
10773,2020-08-12 10:30:00,11530.59546276,11535.19153284,11488.50129897,11513.94582937
10774,2020-08-12 11:00:00,11514.521495,11528.14802163,11467.36260894,11475.88457054
10775,2020-08-12 11:30:00,11474.73695385,11486.47788269,11434.67973166,11457.28321507
10776,2020-08-12 12:00:00,11457.28321508,11483.29599214,11425.69318554,11483.29599214
10777,2020-08-12 12:30:00,11481.11064442,11508.98076952,11470.4065065,11508.40533611
10778,2020-08-12 13:00:00,11510.13151766,11512.68970875,11474.51100626,11476.33465956
10779,2020-08-12 13:30:00,11476.33465957,11580.85952713,11474.21098181,11561.90994011
10780,2020-08-12 14:00:00,11559.94682391,11586.0,11535.97928524,11540.00635064
10781,2020-08-12 14:30:00,11540.00635064,11595.0,11536.16133977,11590.40769456
10782,2020-08-12 15:00:00,11588.80573777,11615.1944744,11559.83655118,11583.36918984
10783,2020-08-12 15:30:00,11583.36918983,11583.79575033,11546.02096434,11582.6375049
10784,2020-08-12 16:00:00,11582.63750489,11612.16330578,11549.08119785,11575.26948142
10785,2020-08-12 16:30:00,11571.30879372,11573.14305798,11542.90544957,11545.97922282
10786,2020-08-12 17:00:00,11549.57169999,11555.82389082,11473.88103359,11504.63075012
10787,2020-08-12 17:30:00,11504.63075013,11536.34934026,11488.57789159,11530.33439287
10788,2020-08-12 18:00:00,11533.37862571,11549.99999999,11516.85202152,11526.40307096
10789,2020-08-12 18:30:00,11524.88835945,11534.718,11491.41764711,11510.77763554
