t,o,h,l,c,v
1635696000000,60461.89832737,60541.42701112,60220.0,60541.42701112,9.05461016
1635697800000,60538.40000001,60702.44159721,60450.3338395,60677.00197601,3.23651719
1635699600000,60677.39305082,60899.99999999,60496.70600751,60899.99999999,7.41925011
1635701400000,60893.55914877,60893.55914877,60589.02956833,60622.40715869,2.78441723
1635703200000,60622.40715869,60721.85059201,60401.0,60478.72123908,4.44501924
1635705000000,60478.72122908,60795.09696465,60460.0,60734.0,4.80397978
1635706800000,60751.93523965,60822.08237292,60650.00000001,60763.3277666,8.21366221
1635708600000,60772.26401281,60829.70179793,60620.19113687,60663.01462195,3.97621454
1635710400000,60679.82740418,60965.60408452,60522.00000001,60955.35853008,13.33120089
1635712200000,60955.35853008,61050.0,60855.67644275,60933.57383389,5.03619134
1635714000000,60918.97300482,61149.71009225,60851.1,61149.71009225,3.36766183
1635715800000,61154.95561197,61475.1,61154.95561197,61461.11677321,3.40465516
1635717600000,61475.1,61564.09933384,61250.73298291,61476.15184363,8.31935518
1635719400000,61479.96049657,61494.28384268,61296.08534962,61361.04866062,7.547802
1635721200000,61422.54524363,61629.8738,61184.11229776,61439.42494762,7.41261978
1635723000000,61456.00929348,61487.24916258,61288.04698968,61294.48139345,3.3197444
1635724800000,61314.77912885,61649.99999999,61140.90282613,61510.32237093,12.27818816
1635726600000,61582.42214556,61582.42214556,61363.00872344,61555.84587615,3.79954343
1635728400000,61566.38040954,61727.27272727,61560.52814958,61638.0,2.65448363
1635730200000,61644.86839277,61682.80344145,61271.0855071,61288.65962985,7.25147002
1635732000000,61288.65962985,61399.54359655,60067.03612557,60226.87889369,49.48075779
1635733800000,60194.51098899,60630.39999,60010.0,60544.76801884,25.98571944
1635735600000,60541.73976559,60602.65219049,60244.84774341,60351.12805218,12.51216994
1635737400000,60372.30800455,60432.08868833,59800.0,59991.73207023,10.44031247
1635739200000,59882.9202,60342.8531738,59500.0,60270.3721098,41.59580987
1635741000000,60267.35907716,60697.67619567,60267.35907716,60514.44627593,12.37218749
1635742800000,60516.80377161,60832.71420311,60440.28444404,60638.03191162,5.38439586
1635744600000,60641.0642246,60749.37107749,60582.64405245,60624.93534388,1.13950912
1635746400000,60582.54404243,60616.45421815,60300.0,60616.45421815,1.56001185
1635748200000,60620.56838627,60925.929963,60620.56838627,60725.3204859,2.90521088
1635750000000,60749.63543175,62277.37398627,60737.60956784,62054.32683978,40.16462042
1635751800000,62059.79898301,62180.0,61934.61726211,62176.89137314,17.79470891
1635753600000,62176.53799705,62385.28032734,62071.85531777,62071.85531777,12.71303455
1635755400000,62068.75180259,62188.58191996,61666.34729952,61902.54218985,15.56365909
1635757200000,61919.0,62143.66549654,61864.4175991,62033.89851041,10.08649525
1635759000000,62037.0,62196.99085295,61900.00001001,61942.09707846,4.87349036
1635760800000,61942.09707846,62061.8972765,61903.09514451,62018.0,11.30682292
1635762600000,62026.4381822,62260.62763373,62007.15391827,62248.86816973,3.18848001
1635764400000,62251.98091714,62419.48922655,62037.84746378,62100.31288448,11.41458084
1635766200000,62108.18252054,62150.0,61775.50000001,61803.09077138,13.39282965
1635768000000,61864.86777716,62200.0,61699.1,61837.46003074,9.29960531
1635769800000,61819.19816015,61957.57851559,61660.11674107,61846.4485778,6.79868816
1635771600000,61829.99586177,61900.5011306,61700.0,61878.65608656,11.92605698
1635773400000,61871.69989385,62185.6,61772.89665729,61939.07485624,6.42384872
1635775200000,61965.89818908,61985.29343799,61703.05541124,61733.0,3.21283344
1635777000000,61715.65529492,61760.0,61327.67202464,61449.40351493,8.01628229
1635778800000,61455.54916824,61583.5,61406.40248766,61471.26918692,8.44930206
1635780600000,61450.36242128,61605.25601247,61430.69299756,61545.54053133,6.50716376
1635782400000,61566.94351207,61566.94351207,61303.10516576,61341.86223953,2.28869745
1635784200000,61341.86223953,61445.59108803,61023.14086145,61044.36338485,9.91162707
1635786000000,61023.0,61066.94666897,60682.45946621,60840.8221229,12.68813191
1635787800000,60825.30180651,60937.34029434,60753.03773366,60772.68248829,4.29085166
1635789600000,60750.0,60798.39239194,60544.32016704,60649.96294315,6.94631331
1635791400000,60590.07213661,60775.58645336,60526.45535764,60567.0,5.32170603
1635793200000,60549.94186233,61146.94261798,60346.5158301,61065.02554621,17.43847926
1635795000000,61065.02554621,61445.06833115,60855.23333811,61432.98620359,6.22265558
1635796800000,61433.67598112,61451.21094,60908.04567848,60912.396073,7.8493965
1635798600000,60912.39607299,60924.42350615,60600.0,60681.6144893,10.34342153
1635800400000,60650.99135527,60723.83455264,60386.89482632,60664.41530447,3.1314923
1635802200000,60664.41530447,60878.92140115,60507.41527098,60712.37811962,2.10720545
1635804000000,60732.96702391,61063.88701761,60732.96702391,60994.31213475,1.04172885
1635805800000,60986.0,61195.31096018,60965.02681925,61106.9760999,1.01176861
1635807600000,61091.68219696,61175.34693499,61011.6183155,61038.9831846,0.77321775
1635809400000,61038.9831846,61147.43048945,60895.58134422,60949.52503772,0.81237576
1635811200000,60892.53647489,61377.0,60729.54640121,61348.60272766,4.33893803
1635813000000,61338.49861864,61338.49861864,60650.2022,60928.62030204,6.97283795
1635814800000,60944.9156881,61500.0,60753.93791902,61333.67417206,13.76869551
1635816600000,61338.16574282,61350.94384618,61093.96408065,61324.46047726,4.39453106
1635818400000,61324.46047726,61416.0,61000.0,61158.05533775,5.71534854
1635820200000,61141.34065718,61151.12920342,60856.73285923,60911.38762807,11.19750196
1635822000000,60911.38762807,61021.20379037,60808.64073271,61021.20379037,2.03307728
1635823800000,61027.23742929,61131.84776959,60950.36403687,61084.0085756,1.55844804
1635825600000,61084.00881754,61400.0,61084.00870958,61363.20088797,9.78598987
1635827400000,61366.26924397,61521.75170399,61366.10194289,61412.93337552,5.50369138
1635829200000,61440.21325613,61449.0,61300.0,61420.73917866,2.08985585
1635831000000,61420.73917867,61770.62499674,61420.73917867,61752.90630604,9.01128875
1635832800000,61774.63956752,61812.51085704,61569.4629335,61603.23299451,1.16821854
1635834600000,61609.0,61775.54559449,61608.99999999,61750.0,7.54787923
1635836400000,61761.3531225,61800.0,61642.94318927,61651.93428012,2.38333853
1635838200000,61651.10902246,61662.91682522,61515.59026629,61533.57607473,3.77852653
1635840000000,61527.89661874,61616.61487059,61391.59465961,61436.99999,4.3741577
1635841800000,61436.0,61779.89998999,61411.44338079,61593.33829031,5.1224124
1635843600000,61586.66537429,61737.10965739,61480.12873897,61666.11339884,3.08830444
1635845400000,61661.00000001,63166.63075827,61642.89310864,63083.18667666,37.80750631
1635847200000,63021.80846621,63558.0,62996.19034978,63340.46655516,26.64449938
1635849000000,63346.80053691,63442.45414597,63019.0,63200.22572445,15.70993576
1635850800000,63205.09742101,63338.0814726,63070.05383391,63251.85394573,10.34351644
1635852600000,63238.56062658,63277.4314709,62552.46449262,62908.62619771,22.1756054
1635854400000,62927.31578477,63256.34309017,62922.58588065,63079.52008841,10.75754031
1635856200000,63109.1555367,63192.44766854,62999.3199115,63002.47001724,22.77027794
1635858000000,63003.38911005,63297.6260391,63002.47017476,63239.11425143,3.96150489
1635859800000,63239.11425143,63450.0,63112.96013168,63394.17086316,5.29458763
1635861600000,63389.64438998,63854.77463138,63043.0,63364.83184999,31.55942313
1635863400000,63355.0,63470.89586234,63206.9041315,63332.92325797,6.93247442
1635865200000,63331.78468627,63548.28638383,63331.78468626,63432.4942923,10.57926281
1635867000000,63432.4942923,64240.0,63336.93623912,64024.69452622,39.41944733
1635868800000,64018.4432844,64241.94997377,63628.93693354,63745.1825189,15.54921201
1635870600000,63721.2933919,63883.0,63642.88834639,63651.44331103,11.76185247
1635872400000,63672.45004136,63756.95149217,63534.45881579,63601.15742633,4.14610915
1635874200000,63601.15742633,63601.15742633,63418.82290116,63450.02348808,7.51973444
1635876000000,63445.1723799,63517.0,63243.9332,63361.83726851,5.25318849
1635877800000,63374.27380845,63430.82874187,63225.01243434,63243.75035329,8.47086656
1635879600000,63240.5880653,63432.72742695,63232.2963164,63432.72742695,9.57101134
1635881400000,63480.71406251,63648.99999999,63368.63080254,63592.81565237,5.65721283
1635883200000,63575.18389933,63584.7210843,63115.41568874,63144.62099931,3.10877933
1635885000000,63127.78311469,63246.48030733,63056.28165926,63084.29489161,7.08873633
1635886800000,63084.29489161,63164.28502164,62900.0,63006.60181074,6.06102024
1635888600000,63006.60181074,63139.28673686,62994.06600012,63010.64536717,5.76011585
1635890400000,63001.0,63159.29997998,62913.99772867,63071.11174124,2.72419602
1635892200000,63050.08821165,63158.31162894,62900.00000001,62910.65365433,0.47019587
1635894000000,62900.00000001,63004.05971076,62610.63686273,62746.57740014,17.24495664
1635895800000,62711.94458642,63208.06436195,62711.94458642,63208.06436195,8.41157545
1635897600000,63218.08933548,63332.99999999,62871.56070923,62937.75951828,6.90520833
1635899400000,62933.14681918,63514.82321912,62933.14681918,63489.19157064,6.05997967
1635901200000,63497.99987307,63497.99987307,63143.80747651,63186.75707921,11.5879726
1635903000000,63186.75707921,63250.0,63012.66148322,63145.38751131,6.16630555
1635904800000,63127.0,63134.0,62750.99450541,62956.95324993,12.9254816
1635906600000,62934.14712016,63236.1,62934.14712016,63169.75815019,2.52497097
1635908400000,63129.18234882,63136.55063734,62939.19086518,63094.66338738,10.1260436
1635910200000,63058.15112024,63236.59376436,62957.00000001,63196.14343055,5.78959037
1635912000000,63205.62389132,63205.62389132,62872.53602692,62997.3671688,5.88012652
1635913800000,62954.05427298,62975.68400432,62735.2166,62749.82415705,6.21321505
1635915600000,62759.23878277,63034.21439949,62759.23878277,62971.99999999,6.82236712
1635917400000,62929.47852854,63178.947971,62929.47852854,63034.69330869,2.62480174
1635919200000,63029.15149166,63063.8483162,62846.79854707,62949.52000903,3.56237433
1635921000000,62949.52000903,63100.89010423,62817.00137532,62831.14155302,0.45932126
1635922800000,62828.0,63060.0,62767.76430277,63060.0,1.23918133
1635924600000,63049.99999999,63479.17473306,62917.3464406,63360.77530019,9.22240762
1635926400000,63363.32874283,63363.32875283,62905.63722877,62993.03247078,4.27730065
1635928200000,62993.03247078,63033.84861937,62900.00000999,62964.00046852,1.69670276
1635930000000,62964.00046852,63326.99579999,62880.0,63228.14135604,3.4918111
1635931800000,63217.39764316,63318.18181818,62940.00000001,63254.36314253,6.61320264
1635933600000,63235.59281826,63382.68047535,63165.96680248,63230.51529969,3.25243737
1635935400000,63225.14417932,63225.14417932,63103.33878193,63107.26401339,11.26450933
1635937200000,63120.78190875,63194.75863706,62913.14581464,63040.99999999,1.89545383
1635939000000,63036.3652867,63150.0,62980.23752282,63110.15566601,1.26874209
1635940800000,63107.0,63122.84417333,62681.81818181,62681.81818181,6.59962491
1635942600000,62675.1404641,62821.5505689,62252.99760485,62463.52656983,22.71988411
1635944400000,62463.52656982,62640.602,62318.77890108,62413.76049888,7.39974495
1635946200000,62417.48289192,62468.0,61692.65254218,61866.13913884,32.62311512
1635948000000,61834.62760644,62036.16462658,61602.61070354,62000.98817183,12.21026525
1635949800000,62008.81854789,62111.46800164,61788.56697938,61969.13286492,4.87718467
1635951600000,61960.0,62059.00622507,61750.0,62045.95039688,4.88164589
1635953400000,62049.05283495,62196.90060184,61882.825852,62181.35466446,3.71115852
1635955200000,62176.14146738,62486.06222238,62141.82772405,62332.23178865,4.29698184
1635957000000,62332.23178866,62373.55035668,61988.16469718,62115.43177849,3.15981746
1635958800000,62115.43177849,62650.0,62075.01531653,62634.34191464,7.88133208
1635960600000,62634.34191463,62634.34191463,62300.0,62469.53130563,6.19686373
1635962400000,62470.63671524,62634.49980755,60560.82859923,62164.89213847,110.91854478
1635964200000,62168.00065351,63176.27935332,62152.45960489,63119.64239736,13.78803965
1635966000000,63135.98274881,63300.78886435,62842.1617531,63020.94734487,10.96119575
1635967800000,63015.56528093,63058.26904368,62802.49070366,62802.49070366,6.07411412
1635969600000,62803.86675019,62996.85017113,62773.13934375,62809.42177678,2.50761561
1635971400000,62812.56271087,62812.56271087,62706.87980118,62724.18184605,0.92338993
1635973200000,62724.18184604,62966.04475479,62716.63598031,62960.1340738,0.82074015
1635975000000,62958.68955993,63187.0,62910.95489099,63069.57946536,1.64437159
1635976800000,63100.0,63149.99999999,62777.0,62800.94055431,2.69907196
1635978600000,62785.24353715,62871.0,62705.79247874,62752.99441541,2.45483307
1635980400000,62790.12955826,62884.0,62740.46321002,62884.0,1.42406129
1635982200000,62872.42742065,63036.95972465,62856.61299479,62888.7841112,3.84735126
1635984000000,62891.16609141,63059.90653803,62768.21980234,63052.72594549,6.84362586
1635985800000,63052.72594549,63063.84699383,62725.46272698,62782.4621833,4.15126107
1635987600000,62797.0,62818.38206155,62380.72971254,62518.24428451,3.08828493
1635989400000,62499.49700998,62526.11441293,62300.0,62329.20834193,3.14811515
1635991200000,62363.58869066,62471.99999999,62221.42370787,62414.43064234,1.58006178
1635993000000,62443.4664763,62528.68730234,62330.18692938,62528.68730234,4.61905556
1635994800000,62528.68730235,62571.42857142,62274.84924893,62369.97765009,2.67275334
1635996600000,62373.30809944,62490.0,62341.77969873,62439.90155593,0.99325988
1635998400000,62437.58911199,62696.86526222,62437.58911199,62614.13071459,1.23810082
1636000200000,62636.36932426,62827.67369527,62611.0,62691.26935067,4.13636682
1636002000000,62687.00000001,62742.14602876,62600.0,62600.0,2.0120261
1636003800000,62600.0,62600.00000001,62342.595,62359.32575019,1.25948811
1636005600000,62350.11753007,62507.0,62350.11753007,62507.0,1.3228552
1636007400000,62506.99999999,62618.84884566,62347.0,62409.98435066,1.95574658
1636009200000,62476.51003947,62581.00000001,62270.0,62337.72904393,5.34070679
1636011000000,62325.26333014,62429.74946091,61849.65833869,61871.30742842,13.57555401
1636012800000,61836.73469388,62295.91836733,61725.79247874,62105.75788217,6.72921723
1636014600000,62074.37366391,62075.50313378,61573.55226218,61576.63101746,25.37539291
1636016400000,61573.55226218,61678.62040102,61300.0,61633.80925532,12.21437478
1636018200000,61636.89090912,61853.14617965,61471.85269746,61787.15532679,3.7077115
1636020000000,61761.73553219,61833.64305372,61669.49751578,61743.59980189,1.32899614
1636021800000,61743.5998019,61955.83025903,61635.65365046,61894.08513781,10.83087181
1636023600000,61890.99053015,61946.53866857,61718.30690178,61748.85578979,3.41599282
1636025400000,61743.00005922,61764.69754349,61265.43464083,61452.48360569,7.4523829
1636027200000,61446.33933465,61706.71338204,61328.04056369,61629.83361896,12.97062305
1636029000000,61634.96201955,61875.0,61504.77396889,61849.85176922,4.93405094
1636030800000,61862.22464753,61970.96540482,61673.69207433,61874.53422084,11.02501991
1636032600000,61863.93992977,62182.28510404,61575.2186,62125.62812827,9.3783784
1636034400000,62141.19337443,62359.99999999,61945.75148531,62009.40335634,9.0945998
1636036200000,62009.40335635,62088.13645708,61689.93168992,61767.71121164,3.32164592
1636038000000,61752.27273212,61824.13725511,60800.0,61183.28012289,42.73072895
1636039800000,61186.33953819,61329.88897438,60947.08082767,61076.38838428,28.24880364
1636041600000,61040.46151541,61301.136522,60819.51455493,61152.94814209,31.85605939
1636043400000,61163.46794047,61212.98257464,60885.0,61187.27195134,6.2179916
1636045200000,61144.55394566,61248.79708377,60907.00341738,60907.00341738,2.46588585
1636047000000,60939.03640554,61095.93207316,60787.79249876,60869.0,8.70225243
