t,o,h,l,c,v
1640095200000,48895.5,48946.5,48501.0,48603.0,1806.891
1640098800000,48603.0,48739.0,48280.0,48420.0,1967.963
1640102400000,48420.0,48736.0,48373.5,48684.0,1390.397
1640106000000,48684.0,48863.5,48579.0,48636.0,1079.405
1640109600000,48636.0,48688.0,48436.0,48436.5,569.932
1640113200000,48436.5,48646.5,48350.0,48630.0,804.261
1640116800000,48630.0,48794.0,48488.5,48616.5,918.275
1640120400000,48616.5,49175.0,48543.0,49093.0,1424.127
1640124000000,49093.0,49300.0,48953.0,49300.0,1245.825
1640127600000,49300.0,49300.0,48851.0,48886.5,1349.731
1640131200000,48886.5,48963.5,48621.0,48632.5,1417.775
1640134800000,48632.5,48836.0,48613.5,48819.5,785.299
1640138400000,48819.5,49586.0,48750.0,49309.5,2944.855
1640142000000,49309.5,49398.5,49141.5,49217.0,1142.857
1640145600000,49217.0,49329.0,49070.0,49281.0,825.792
1640149200000,49281.0,49281.0,48918.5,48946.0,1208.127
1640152800000,48946.0,49220.0,48945.0,49049.5,846.414
1640156400000,49049.5,49299.5,49049.5,49220.0,596.52
1640160000000,49220.0,49500.0,49101.0,49265.0,1540.448
1640163600000,49265.0,49294.0,48840.0,48928.0,1663.966
1640167200000,48928.0,49146.5,48866.5,49083.5,959.075
1640170800000,49083.5,49196.5,48900.0,48981.5,952.175
1640174400000,48981.5,49118.0,48505.0,48586.0,2599.31
1640178000000,48586.0,48773.5,48418.0,48580.0,1986.651
1640181600000,48580.0,48943.0,48554.5,48802.0,2058.493
1640185200000,48802.0,48898.0,48634.0,48898.0,1168.576
1640188800000,48898.0,49251.5,48770.0,48981.5,2144.405
1640192400000,48981.5,49091.5,48700.0,48728.5,962.512
1640196000000,48728.5,48822.0,48552.0,48579.0,884.226
1640199600000,48579.0,48928.5,48526.5,48899.0,939.486
1640203200000,48899.0,49100.0,48864.5,48935.0,630.58
1640206800000,48935.0,49099.0,48854.0,49022.5,607.321
1640210400000,49022.5,49038.0,48792.0,48954.0,690.231
1640214000000,48954.0,48954.0,48577.0,48610.5,1453.654
1640217600000,48610.5,48659.0,48031.0,48280.0,3189.152
1640221200000,48280.0,48470.0,48078.5,48470.0,1511.993
1640224800000,48470.0,48750.5,48272.0,48344.5,1723.22
1640228400000,48344.5,48548.5,48220.5,48548.0,1346.396
1640232000000,48548.0,48556.0,48343.5,48350.5,700.439
1640235600000,48350.5,48537.0,48256.0,48379.0,996.532
1640239200000,48379.0,48512.5,48290.0,48495.5,936.854
1640242800000,48495.5,48498.5,48030.0,48134.0,1960.653
1640246400000,48134.0,48351.0,48076.0,48350.0,1126.389
1640250000000,48350.0,48445.5,48167.0,48389.0,854.717
1640253600000,48389.0,48466.0,48220.0,48414.0,974.555
1640257200000,48414.0,48580.0,48231.0,48371.0,1509.914
1640260800000,48371.0,48783.5,48346.0,48590.0,1853.527
1640264400000,48590.0,48850.0,48551.0,48588.5,1628.341
1640268000000,48588.5,48658.0,48452.5,48588.5,1349.772
1640271600000,48588.5,48800.0,48568.0,48780.0,1203.275
1640275200000,48780.0,49209.5,48654.0,49071.5,3149.583
1640278800000,49071.5,50168.0,48951.0,50050.5,5399.727
1640282400000,50050.5,50745.0,50050.0,50553.0,4752.739
1640286000000,50553.0,51431.5,50480.0,51077.5,4015.635
1640289600000,51077.5,51141.5,50639.0,50906.0,2217.734
1640293200000,50906.0,50955.0,50645.0,50825.0,1406.462
1640296800000,50825.0,51003.0,50730.0,50771.0,1068.286
1640300400000,50771.0,50818.5,50444.5,50794.0,1340.944
1640304000000,50794.0,50966.0,50647.0,50883.0,1327.78
1640307600000,50883.0,51311.5,50841.0,51299.5,2478.089
1640311200000,51299.5,51555.0,50979.5,51022.0,2468.489
1640314800000,51022.0,51109.0,50855.0,50999.5,1175.655
1640318400000,50999.5,51053.0,50918.0,50934.5,508.215
1640322000000,50934.5,50972.0,50803.0,50968.0,893.825
1640325600000,50968.0,50970.0,50760.0,50887.5,885.466
1640329200000,50887.5,51064.0,50846.5,50989.0,839.376
1640332800000,50989.0,51178.5,50924.5,51045.0,1105.952
1640336400000,51045.0,51262.0,51025.5,51242.0,1033.398
1640340000000,51242.0,51242.0,51076.5,51148.5,738.048
1640343600000,51148.5,51450.0,50820.0,50980.0,2090.595
1640347200000,50980.0,51067.5,50785.5,50979.5,1514.357
1640350800000,50979.5,51190.0,50876.0,51030.0,1230.227
1640354400000,51030.0,51220.0,50600.0,50733.5,1789.667
1640358000000,50733.5,51037.5,50402.0,50924.5,3150.97
1640361600000,50924.5,51225.5,50700.0,50940.0,2157.508
1640365200000,50940.0,51073.0,50723.0,51073.0,817.849
1640368800000,51073.0,51980.0,51061.0,51580.0,2661.339
1640372400000,51580.0,51825.5,51060.0,51100.0,2231.979
1640376000000,51100.0,51220.0,50798.0,51085.0,2034.544
1640379600000,51085.0,51120.0,50820.0,50864.0,738.179
1640383200000,50864.0,50908.5,50555.0,50777.0,1141.17
1640386800000,50777.0,50866.5,50519.5,50785.0,1168.116
1640390400000,50785.0,51059.5,50628.0,51034.5,938.972
1640394000000,51034.5,51068.0,50844.0,50940.0,663.154
1640397600000,50940.0,51069.0,50784.5,50784.5,656.498
1640401200000,50784.5,50919.5,50716.0,50834.0,500.903
1640404800000,50834.0,51000.0,50824.0,50866.5,494.196
1640408400000,50866.5,50972.0,50855.5,50874.0,301.85
1640412000000,50874.0,50943.5,50674.5,50924.0,722.135
1640415600000,50924.0,51040.5,50833.0,50908.0,625.97
1640419200000,50908.0,50947.5,50814.0,50879.0,355.325
1640422800000,50879.0,50975.0,50824.5,50824.5,395.268
1640426400000,50824.5,50825.0,50576.5,50637.5,1295.576
1640430000000,50637.5,50795.0,50600.0,50659.5,768.197
1640433600000,50659.5,50888.0,50659.5,50795.0,908.397
1640437200000,50795.0,50880.0,50675.5,50846.0,921.763
1640440800000,50846.0,50846.5,50722.5,50741.0,485.399
1640444400000,50741.0,50797.0,50685.0,50685.0,644.56
1640448000000,50685.0,50764.0,50507.0,50628.0,1459.581
1640451600000,50628.0,50878.5,50100.0,50775.5,3892.097
1640455200000,50775.5,51149.0,50719.0,50969.5,1867.067
1640458800000,50969.5,51047.5,50816.5,50899.5,566.874
1640462400000,50899.5,50979.5,50750.0,50881.5,757.691
1640466000000,50881.5,51081.5,50858.0,50969.0,554.892
1640469600000,50969.0,50969.5,50460.0,50599.0,1280.836
1640473200000,50599.0,50681.0,50300.0,50406.0,1539.942
1640476800000,50406.0,50548.0,50222.0,50406.5,1356.148
1640480400000,50406.5,50677.5,50310.5,50530.5,1088.457
1640484000000,50530.5,50553.0,49599.5,50053.0,3366.163
1640487600000,50053.0,50053.5,49647.0,49675.5,3256.432
1640491200000,49675.5,49887.5,49648.5,49845.0,1101.91
1640494800000,49845.0,49963.0,49815.5,49863.5,729.051
1640498400000,49863.5,49939.5,49831.0,49899.5,517.12
1640502000000,49899.5,49950.0,49736.0,49937.0,657.547
1640505600000,49937.0,50102.0,49846.5,49874.5,1172.122
1640509200000,49874.5,50173.5,49853.0,50012.0,961.763
1640512800000,50012.0,50091.0,49953.0,50080.0,594.176
1640516400000,50080.0,50100.0,49283.0,49735.0,3057.599
1640520000000,49735.0,49944.0,49663.0,49879.0,1885.373
1640523600000,49879.0,49960.0,49770.0,49840.5,906.224
1640527200000,49840.5,49935.0,49750.0,49905.5,751.155
1640530800000,49905.5,50260.5,49902.0,50039.5,1834.015
1640534400000,50039.5,50400.0,50013.0,50239.0,1480.242
1640538000000,50239.0,50345.5,50163.5,50231.0,793.409
1640541600000,50231.0,50379.0,50122.5,50340.0,779.784
1640545200000,50340.0,50428.0,50202.0,50333.0,644.389
1640548800000,50333.0,50339.5,50254.0,50266.5,339.894
1640552400000,50266.5,51000.0,49861.5,50765.0,3093.355
1640556000000,50765.0,51294.0,50761.0,50970.0,1733.149
1640559600000,50970.0,51016.0,50631.5,50763.0,1167.429
1640563200000,50763.0,50964.5,50556.0,50612.0,1330.078
1640566800000,50612.0,50788.0,50464.5,50786.5,1030.573
1640570400000,50786.5,50898.5,50677.5,50815.0,710.945
1640574000000,50815.0,51090.0,50800.0,50977.5,1055.489
1640577600000,50977.5,51050.0,50854.0,50979.0,917.283
1640581200000,50979.0,50980.0,50827.5,50840.0,485.505
1640584800000,50840.0,50936.0,50721.5,50893.5,728.353
1640588400000,50893.5,50949.0,50620.0,50714.5,875.004
1640592000000,50714.5,50828.0,50567.0,50579.5,860.094
1640595600000,50579.5,50758.0,50533.5,50757.5,1036.172
1640599200000,50757.5,50899.5,50686.5,50785.0,812.782
1640602800000,50785.0,50834.0,50657.5,50739.0,492.588
1640606400000,50739.0,51153.0,50601.5,51105.0,2249.993
1640610000000,51105.0,51512.5,50973.0,51285.5,2889.66
1640613600000,51285.5,51812.0,51219.0,51510.0,3524.26
1640617200000,51510.0,51643.0,51365.0,51432.5,1405.495
1640620800000,51432.5,51502.0,51212.5,51450.5,1268.579
1640624400000,51450.5,52119.0,51447.5,51811.0,3386.111
1640628000000,51811.0,51930.5,51603.5,51649.5,1401.335
1640631600000,51649.5,51670.0,51220.5,51221.0,1612.298
1640635200000,51221.0,51338.5,50888.0,51230.0,2180.496
1640638800000,51230.0,51280.0,50937.5,50967.5,1186.035
1640642400000,50967.5,51211.0,50713.5,51000.0,1712.727
1640646000000,51000.0,51038.5,50667.5,50706.5,1630.727
1640649600000,50706.5,50707.0,50055.0,50351.0,4102.184
1640653200000,50351.0,50351.5,49621.0,49821.0,3782.601
1640656800000,49821.0,49947.5,49595.0,49800.5,2035.451
1640660400000,49800.5,49856.0,49463.0,49841.5,1653.467
1640664000000,49841.5,49841.5,48400.0,49027.5,6850.36
1640667600000,49027.5,49212.5,48947.5,49191.5,1426.044
1640671200000,49191.5,49309.0,49072.0,49179.0,1490.051
1640674800000,49179.0,49341.0,49050.0,49202.0,918.758
1640678400000,49202.0,49400.0,49104.0,49365.5,1551.733
1640682000000,49365.5,49409.5,49008.5,49030.0,1471.878
1640685600000,49030.0,49155.0,48638.0,49018.0,2365.279
1640689200000,49018.0,49230.5,48924.0,49203.5,1258.788
1640692800000,49203.5,49345.5,49080.0,49119.5,981.931
1640696400000,49119.5,49260.0,48925.0,49016.5,1444.513
1640700000000,49016.5,49175.5,48143.0,49090.0,4873.052
1640703600000,49090.0,49253.0,48910.0,48947.0,1397.931
1640707200000,48947.0,48964.5,48148.0,48631.5,3915.178
1640710800000,48631.5,48669.5,47627.0,48035.5,5054.678
1640714400000,48035.5,48035.5,47527.5,47816.0,2218.108
1640718000000,47816.0,47816.0,47315.0,47693.0,2750.79
1640721600000,47693.0,48024.0,47586.5,47775.0,1529.126
1640725200000,47775.0,47841.5,47480.0,47553.5,1135.555
1640728800000,47553.5,47729.5,47312.0,47700.5,1529.607
1640732400000,47700.5,47791.5,47529.5,47539.0,979.205
1640736000000,47539.0,47836.5,47467.0,47766.0,1188.082
1640739600000,47766.0,47946.0,47705.0,47750.0,1193.372
1640743200000,47750.0,48019.5,47686.0,47993.0,765.599
1640746800000,47993.0,48137.0,47927.5,47996.0,848.206
1640750400000,47996.0,48042.0,47810.0,47810.5,965.518
1640754000000,47810.5,47900.0,47756.0,47894.5,1001.496
1640757600000,47894.5,47985.0,47797.5,47847.0,869.646
1640761200000,47847.0,47866.5,47540.0,47563.5,1641.915
1640764800000,47563.5,47855.0,47563.0,47720.5,829.183
1640768400000,47720.5,48118.0,47420.0,47950.0,2675.25
1640772000000,47950.0,48000.0,47665.5,47713.0,1468.684
1640775600000,47713.0,47783.0,47523.0,47751.0,1154.543
1640779200000,47751.0,47785.5,46622.0,46832.0,6236.177
1640782800000,46832.0,47442.5,46511.0,47390.0,3417.783
1640786400000,47390.0,47905.0,47247.0,47809.5,3796.417
1640790000000,47809.5,48040.0,47754.5,47953.0,1874.375
1640793600000,47953.0,48034.5,47610.0,47712.5,1510.149
1640797200000,47712.5,47731.0,47475.0,47563.0,950.629
1640800800000,47563.0,47785.5,47407.0,47536.5,1359.976
1640804400000,47536.5,47537.0,47030.0,47136.0,1946.642
1640808000000,47136.0,47735.0,47086.0,47387.0,1861.953
1640811600000,47387.0,47408.0,47090.0,47241.0,1076.092
1640815200000,47241.0,47512.5,47127.0,47307.0,1106.912
1640818800000,47307.0,47390.0,45807.5,46450.0,7737.191
1640822400000,46450.0,46841.0,45887.0,46671.0,4379.673
1640826000000,46671.0,46743.0,46431.0,46565.0,1591.454
1640829600000,46565.0,46637.0,46260.0,46633.5,1454.116
1640833200000,46633.5,46690.5,46470.0,46490.0,1266.341
1640836800000,46490.0,46924.5,46489.5,46714.0,1536.352
1640840400000,46714.0,46763.0,46580.0,46761.5,821.597
1640844000000,46761.5,46918.0,46700.0,46890.5,847.123
1640847600000,46890.5,47150.0,46845.0,46961.0,1714.467
1640851200000,46961.0,47234.0,46753.5,46772.0,1275.266
1640854800000,46772.0,46973.0,46681.0,46745.5,1012.214
1640858400000,46745.5,46929.0,46682.0,46920.5,862.314
1640862000000,46920.5,47540.0,46885.0,47475.5,3001.057
1640865600000,47475.5,47685.0,47385.0,47483.5,2067.916
1640869200000,47483.5,47519.5,47283.0,47307.5,1797.549
1640872800000,47307.5,47407.5,47157.0,47332.5,1288.384
1640876400000,47332.5,47485.5,47101.5,47130.5,1455.557
1640880000000,47130.5,47634.0,47057.5,47578.5,1627.712
1640883600000,47578.5,47800.0,47447.5,47629.5,1357.057
1640887200000,47629.5,47920.5,47461.0,47831.5,1258.275
1640890800000,47831.5,47878.0,47507.0,47548.5,1111.96
1640894400000,47548.5,47645.0,47077.0,47183.0,1784.134
1640898000000,47183.0,47316.5,46850.5,47277.5,1728.624
1640901600000,47277.5,47284.5,46688.0,47070.0,1536.544
1640905200000,47070.0,47230.0,46931.5,47110.5,1272.853
1640908800000,47110.5,47400.0,46808.0,47075.0,2126.024
1640912400000,47075.0,47330.0,46841.0,47109.0,1706.312
1640916000000,47109.0,47109.0,46800.0,46985.5,1361.534
1640919600000,46985.5,47250.0,46901.0,47170.0,1003.386
1640923200000,47170.0,47439.5,47137.5,47347.5,1262.846
1640926800000,47347.5,47380.5,47203.0,47264.0,636.625
1640930400000,47264.0,47542.0,47168.0,47359.5,1171.287
1640934000000,47359.5,47424.5,46845.5,47182.0,2568.763
1640937600000,47182.0,48554.0,47020.0,48419.5,7615.276
1640941200000,48419.5,48545.0,48240.0,48290.0,2338.994
1640944800000,48290.0,48432.0,47722.0,47993.0,2216.123
1640948400000,47993.0,48174.5,47860.0,47971.5,1852.907
1640952000000,47971.5,48092.5,47816.0,47976.5,1391.468
1640955600000,47976.5,48058.0,47901.0,47944.0,882.504
1640959200000,47944.0,48136.5,47858.0,47984.5,2060.247
1640962800000,47984.5,48127.0,47890.5,47973.0,1472.053
1640966400000,47973.0,48114.0,47432.0,47476.5,3278.214
1640970000000,47476.5,47537.5,46850.0,46999.5,3780.44
1640973600000,46999.5,47000.0,46258.0,46649.0,3440.461
1640977200000,46649.0,46649.0,45634.0,45692.0,4717.711
1640980800000,45692.0,46187.0,45660.0,45869.5,3039.264
1640984400000,45869.5,46490.0,45716.5,46318.5,2407.471
1640988000000,46318.5,46548.5,46240.5,46310.5,1384.077
1640991600000,46310.5,46517.5,46157.5,46200.5,1416.947
1640995200000,46200.5,46736.0,46200.5,46657.0,1852.096
1640998800000,46657.0,46929.5,46580.0,46779.0,1339.489
1641002400000,46779.0,46908.0,46726.0,46790.5,780.01
1641006000000,46790.5,46871.0,46767.0,46811.5,551.929
1641009600000,46811.5,46843.0,46500.0,46703.0,1247.939
1641013200000,46703.0,47552.0,46666.0,47183.5,3309.646
1641016800000,47183.5,47335.5,46932.5,46955.5,1551.589
1641020400000,46955.5,47324.5,46909.0,47209.5,1194.455
1641024000000,47209.5,47351.5,47083.0,47110.0,1082.744
1641027600000,47110.0,47193.5,46930.5,47125.5,1162.271
1641031200000,47125.5,47300.0,46718.5,46877.0,2589.901
1641034800000,46877.0,46992.0,46768.0,46768.5,1182.206
1641038400000,46768.5,47130.0,46768.0,47092.5,1310.761
1641042000000,47092.5,47200.0,46904.5,47015.5,1198.436
1641045600000,47015.5,47083.0,46856.0,46917.5,1145.98
1641049200000,46917.5,47480.0,46884.0,47176.5,2483.5
1641052800000,47176.5,47499.5,47176.0,47234.0,1877.492
1641056400000,47234.0,47915.5,47224.5,47720.0,2496.463
1641060000000,47720.0,47796.0,47385.0,47551.5,1625.521
1641063600000,47551.5,47596.0,47296.0,47334.0,992.105
1641067200000,47334.0,47554.5,47262.0,47412.0,841.311
1641070800000,47412.0,47532.0,47240.5,47300.0,909.876
1641074400000,47300.0,47469.0,47188.5,47427.5,649.161
1641078000000,47427.5,47845.0,47280.0,47719.5,1202.649
1641081600000,47719.5,47719.5,47393.0,47617.0,1300.831
1641085200000,47617.0,47617.5,47327.0,47369.5,890.894
1641088800000,47369.5,47416.0,47280.0,47381.0,648.478
1641092400000,47381.0,47450.5,47294.5,47331.0,673.935
1641096000000,47331.0,47393.0,46791.5,46911.5,2646.439
1641099600000,46911.5,47080.0,46860.0,47080.0,1425.681
1641103200000,47080.0,47226.0,47035.5,47145.0,1019.592
1641106800000,47145.0,47274.0,47096.0,47171.0,798.706
1641110400000,47171.0,47211.0,46990.0,47197.5,1124.881
1641114000000,47197.5,47552.0,47135.5,47267.5,1849.272
1641117600000,47267.5,47310.0,47105.5,47175.5,713.031
1641121200000,47175.5,47373.0,47152.0,47218.5,916.095
1641124800000,47218.5,47436.5,46990.0,47260.5,2338.661
1641128400000,47260.5,47261.0,47062.0,47137.0,1960.197
1641132000000,47137.0,47183.5,47002.0,47102.5,1191.757
1641135600000,47102.5,47379.0,47070.5,47312.5,1604.548
1641139200000,47312.5,47861.0,47261.5,47758.0,2942.67
1641142800000,47758.0,48000.0,47319.5,47380.0,3539.379
1641146400000,47380.0,47380.5,46600.0,47058.0,4179.189
1641150000000,47058.0,47205.5,46839.5,46906.5,1491.578
1641153600000,46906.5,47072.0,46845.0,47025.0,694.031
1641157200000,47025.0,47160.0,46943.5,47014.5,672.109
1641160800000,47014.5,47457.5,47014.5,47250.5,1175.403
1641164400000,47250.5,47477.5,47250.0,47305.0,976.298
1641168000000,47305.0,47305.5,47075.5,47083.0,1133.729
1641171600000,47083.0,47126.0,46971.0,47115.5,1065.539
1641175200000,47115.5,47115.5,46900.0,46994.5,1198.858
1641178800000,46994.5,47087.5,46710.0,46821.5,1352.512
1641182400000,46821.5,46950.0,46780.0,46850.5,824.943
1641186000000,46850.5,47199.0,46811.5,47064.5,1468.973
1641189600000,47064.5,47093.0,46895.0,46920.5,819.92
1641193200000,46920.5,47061.0,46890.0,47050.0,682.305
1641196800000,47050.0,47128.0,46918.5,46975.5,738.8
1641200400000,46975.5,47072.5,46810.0,46999.5,1747.871
1641204000000,46999.5,47239.0,46999.0,47103.0,1960.423
1641207600000,47103.0,47422.0,47102.5,47367.0,1784.778
1641211200000,47367.0,47576.5,47169.0,47183.0,2538.142
1641214800000,47183.0,47327.0,47125.0,47148.5,1236.972
1641218400000,47148.5,47265.0,46806.0,46888.5,3634.01
1641222000000,46888.5,47009.0,46535.0,46697.0,3089.081
1641225600000,46697.0,46780.0,46286.0,46500.0,4294.116
1641229200000,46500.0,46883.5,46430.0,46596.0,2293.428
1641232800000,46596.0,46726.5,46411.5,46474.0,1170.962
1641236400000,46474.0,46655.5,46360.0,46400.5,1272.94
1641240000000,46400.5,46413.5,45700.0,45947.0,5203.107
1641243600000,45947.0,46277.0,45813.0,45980.0,1887.8
1641247200000,45980.0,46458.0,45980.0,46252.0,2044.386
1641250800000,46252.0,46581.0,46210.0,46462.0,1377.601
1641254400000,46462.0,46608.0,46201.0,46277.5,2150.839
1641258000000,46277.5,46423.5,46083.0,46116.5,1478.317
1641261600000,46116.5,46296.0,45950.0,46120.0,1669.186
1641265200000,46120.0,46374.0,46050.0,46332.5,1199.776
1641268800000,46332.5,46422.0,46069.5,46134.0,1459.706
1641272400000,46134.0,46325.5,46065.5,46179.5,1029.456
1641276000000,46179.5,46375.5,46119.5,46368.5,1120.862
1641279600000,46368.5,46537.0,46338.0,46512.0,1532.6
1641283200000,46512.0,46700.0,46386.0,46464.0,1907.707
1641286800000,46464.0,46564.0,46301.0,46356.0,1259.011
1641290400000,46356.0,46747.0,46328.5,46607.5,1943.328
1641294000000,46607.5,46719.0,46607.5,46706.0,1243.511
1641297600000,46706.0,46738.0,46473.0,46649.5,1447.303
1641301200000,46649.5,47200.0,46423.0,46932.5,3724.599
1641304800000,46932.5,47451.0,46815.0,47298.0,4085.903
1641308400000,47298.0,47475.0,46850.0,46911.0,3910.278
1641312000000,46911.0,46911.0,46615.0,46780.0,3683.126
1641315600000,46780.0,46982.0,46511.0,46556.5,1765.96
1641319200000,46556.5,46696.0,45500.0,45737.0,6532.817
1641322800000,45737.0,46691.5,45581.0,46052.0,5352.287
1641326400000,46052.0,46420.5,45978.0,46280.5,1796.534
1641330000000,46280.5,46353.0,46034.5,46250.0,969.383
1641333600000,46250.0,46251.5,46011.5,46185.5,1036.436
1641337200000,46185.5,46185.5,45772.5,45870.0,2229.969
1641340800000,45870.0,46296.0,45755.0,46280.5,1863.137
1641344400000,46280.5,46325.0,46135.0,46135.0,1032.193
1641348000000,46135.0,46411.0,46135.0,46305.5,921.782
1641351600000,46305.5,46566.5,46305.5,46408.5,1153.723
1641355200000,46408.5,46507.5,46360.5,46400.0,862.629
1641358800000,46400.0,46400.0,46255.0,46322.5,661.614
1641362400000,46322.5,46480.0,46275.0,46450.0,787.694
1641366000000,46450.0,46485.0,46324.0,46398.0,852.174
1641369600000,46398.0,46653.0,46283.5,46634.0,1574.795
1641373200000,46634.0,46913.5,46589.0,46832.0,2484.382
1641376800000,46832.0,47060.0,46668.0,46789.0,2307.682
1641380400000,46789.0,46803.0,46127.0,46287.0,3359.079
1641384000000,46287.0,46330.5,45910.5,46219.0,3849.414
1641387600000,46219.0,46466.5,46123.0,46434.5,3014.231
1641391200000,46434.5,46826.5,46125.0,46696.0,6498.713
1641394800000,46696.0,46800.0,46382.5,46600.0,3116.009
1641398400000,46600.0,46691.0,46300.0,46300.0,2286.64
1641402000000,46300.0,46448.5,46016.0,46016.0,1918.872
1641405600000,46016.0,46540.0,45590.0,45937.5,6420.284
1641409200000,45937.5,46100.0,44179.5,44665.5,13375.499
1641412800000,44665.5,44843.5,43500.0,43982.0,11369.48
1641416400000,43982.0,44312.0,43200.0,43622.0,5528.385
1641420000000,43622.0,43779.0,42444.0,43420.5,10113.605
